id_terraza;id_local;id_distrito_local;desc_distrito_local;id_barrio_local;desc_barrio_local;id_ndp_edificio;id_clase_ndp_edificio;id_vial_edificio;clase_vial_edificio;desc_vial_edificio;nom_edificio;num_edificio;cal_edificio;ref_catastral;Cod_Postal;coordenada_x_local;coordenada_y_local;id_tipo_acceso_local;desc_tipo_acceso_local;id_situacion_local;desc_situacion_local;secuencial_local_PC;Escalera;id_planta_agrupado;id_local_agrupado;coordenada_x_agrupacion;coordenada_y_agrupacion;rotulo;id_periodo_terraza;desc_periodo_terraza;id_situacion_terraza;desc_situacion_terraza;Superficie_ES;Superficie_RA;Fecha_confir_ult_decreto_resol;id_ndp_terraza;id_clase_ndp_terraza;id_vial;desc_clase;desc_nombre;nom_terraza;num_terraza;cal_terraza;desc_ubicacion_terraza;hora_ini_LJ_es;hora_fin_LJ_es;hora_ini_LJ_ra;hora_fin_LJ_ra;hora_ini_VS_es;hora_fin_VS_es;hora_ini_VS_ra;hora_fin_VS_ra;mesas_aux_es;mesas_aux_ra;mesas_es;mesas_ra;sillas_es;sillas_ra;mesas_altas_estacional;mesas_altas_anual;anclaje;apilamiento;ambito_ordenacion_cod;ambito_ordenacion_desc;denominacion_cod;denominacion_desc;fecha_acuerdo_delimitacion;tipo_suelo_cod;tipo_suelo_desc;separadores_moviles_menor_estacional;separadores_moviles_mayor_estacional;auxiliares_informacion_es;elem_jard_menor_estacional;elem_jard_mayor_estacional;sombrillas_es;otros_es_mobiliario;separadores_moviles_menor_anual;separadores_moviles_mayor_anual;auxiliares_informacion_ra;elem_jard_menor_anual;elem_jard_mayor_anual;sombrillas_ra;otros_ra_mobiliario;construccion_ligera_fachada_es;construccion_ligera_bordillo_es;tarima_pavimento_es;toldos_pavimento_es;sombrillas_pavimento_es;elem_separacion_menor_estacional;elem_separacion_mayor_estacional;elem_aux_apoyo_es;construccion_ligera_fachada_ra;construccion_ligera_bordillo_ra;tarima_pavimento_ra;toldos_pavimento_ra;sombrillas_pavimento_ra;elem_separacion_menor_anual;elem_separacion_mayor_anual;elem_aux_apoyo_ra;estufas_gas_es;estufas_electricas_es;aparatos_clima_es;nebulizadores_es;iluminacion_es;otros_es_elem_ind;estufas_gas_ra;estufas_electricas_ra;aparatos_clima_ra;nebulizadores_ra;iluminacion_ra;otros_ra_elem_ind;sonometro_estacional;sonometro_anual;placas_fotovoltaicas_estacional;placas_fotovoltaicas_anual;fx_carga
"19994";"270575894";16;"HORTALEZA           ";1606;"VALDEFUENTES        ";"31039246";1;31001732;"CALLE                   ";"MARIA REICHE                                      ";"NUM";"000015";"  ";"8323205VK4882C0130SW";28055;448114.53;4482103.5;"1";"Puerta Calle";"1";"Abierto";10;"";"1";"";;;"HAMBURGUESERIA";"1";"Anual";"1";"Abierta";45.45;45.45;"2023-05-23 11:28:55.133";"31053598";1;31001595;"AVENIDA                 ";"JUAN ANTONIO SAMARANCH                            ";"NUM";"000030";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"01:30:00";"10:00:00";"00:00:00";0;0;16;16;48;48;0;0;"false";"true";;;;;;1;"Suelo publico";8;0;0;0;0;7;"false";8;0;0;0;0;7;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"19995";"280020183";3;"RETIRO              ";303;"ESTRELLA            ";"11012177";1;241300;"CALLE                   ";"DOCTOR ESQUERDO                                   ";"NUM";"000083";"  ";"3445302VK4734E0001LY";28007;443294.56;4474370.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"01";;;"HOSPITAL BEATA MARIA ANA";"1";"Anual";"1";"Abierta";59.50;59.50;"2023-05-23 16:51:06.367";"11012177";1;241300;"CALLE                   ";"DOCTOR ESQUERDO                                   ";"NUM";"000083";"  ";"Plaza peatonal";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";0;0;13;13;52;52;;;"true";"false";;;;;;2;"Suelo privado";0;;0;0;;2;"false";0;;0;0;;2;"false";"false";"true";"false";0;0;0;;0;"false";"true";"false";0;0;0;;0;0;7;0;0;0;"false";0;7;0;0;0;"false";;;;;"2025-04-25 03:30:58.27455"
"19996";"270348820";8;"FUENCARRAL-EL PARDO ";803;"PEÑA GRANDE         ";"11045386";1;436050;"CALLE                   ";"LEOPOLDO ALAS CLARIN                              ";"NUM";"000008";"  ";"7513509VK3871F";28035;437825.62;4481327.5;"0";"Agrupado";"1";"Abierto";0;"";"1";"24";437825.62;4481327.5;"PASTELERIA CALA-MILLOR";"1";"Anual";"1";"Abierta";28.52;28.52;"2023-05-24 12:51:31.68";"11045386";1;436050;"CALLE                   ";"LEOPOLDO ALAS CLARIN                              ";"NUM";"000008";"  ";"Superficie en parcela privada";"08:00:00";"01:00:00";"08:00:00";"00:00:00";"08:00:00";"01:30:00";"08:00:00";"00:00:00";0;0;9;9;35;35;;;"false";"false";;;;;;2;"Suelo privado";9;;0;6;;0;"false";9;;0;6;;0;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.453598"
"20578";"280030260";6;"TETUAN              ";602;"CUATRO CAMINOS      ";"11029283";1;550500;"CALLE                   ";"ORENSE                                            ";"NUM";"000026";"  ";"1380311VK4718A0179MZ";28020;441078.6;4478129.5;"1";"Puerta Calle";"1";"Abierto";30;;"1";"12";;;"PANARIA";"1";"Anual";"1";"Abierta";3.57;3.57;"2025-04-21 10:28:24.56";"11029283";1;550500;"CALLE                   ";"ORENSE                                            ";"NUM";"000026";"  ";"Otros";"10:00:00";"00:00:00";"10:00:00";"23:30:00";"10:00:00";"01:30:00";"10:00:00";"23:30:00";0;0;3;3;6;6;0;0;"false";"false";;;;;;2;"Suelo privado";0;0;0;0;0;0;"false";0;0;0;0;0;0;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.27455"
"20004";"270057606";2;"ARGANZUELA          ";206;"PALOS DE LA FRONTERA";"11010044";1;45400;"CALLE                   ";"ANCORA                                            ";"NUM";"000008";"  ";"1328304VK4712G0005FO";28045;441224.6;4472696.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"03";;;"S/R";"1";"Anual";"1";"Abierta";27.20;27.20;"2023-05-30 15:02:19.057";"11010044";1;45400;"CALLE                   ";"ANCORA                                            ";"NUM";"000008";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"01:30:00";"10:00:00";"00:00:00";0;0;10;10;38;38;;;"false";"false";;;;;;1;"Suelo publico";1;;0;0;;2;"false";1;;0;0;;2;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.27455"
"20019";"270483816";15;"CIUDAD LINEAL       ";1501;"VENTAS              ";"11103845";1;484400;"AVENIDA                 ";"MARQUES DE CORBERA                                ";"NUM";"000042";"  ";"4752312VK4745D0003QB";28017;444681.56;4475145.5;"1";"Puerta Calle";"1";"Abierto";80;;"1";"03";;;"BAR EL CUARENTA Y NUEVE";"1";"Anual";"1";"Abierta";7.76;7.76;"2023-07-07 09:59:18.973";"31042106";1;479700;"CALLE                   ";"MARIA TERESA SAENZ DE HEREDIA                     ";"NUM";"000047";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"01:30:00";"10:00:00";"00:00:00";0;0;4;4;10;10;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;3;"false";0;;0;0;;3;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.775215"
"20020";"270171134";15;"CIUDAD LINEAL       ";1502;"PUEBLO NUEVO        ";"11108009";1;357000;"CALLE                   ";"HERMANOS GARCIA NOBLEJAS                          ";"NUM";"000026";"  ";"6163301VK4766C0034LS";28037;446044.56;4476223.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"03";;;"CAFETERIA BAR LELI";"1";"Anual";"1";"Abierta";22.05;22.05;"2023-07-07 09:59:19.643";"11108009";1;357000;"CALLE                   ";"HERMANOS GARCIA NOBLEJAS                          ";"NUM";"000026";"  ";"Acera";"08:00:00";"01:00:00";"08:00:00";"00:00:00";"08:00:00";"01:30:00";"08:00:00";"00:00:00";0;0;5;5;19;19;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;3;"true";0;;0;0;;3;"true";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.453598"
"20021";"280065425";19;"VICALVARO           ";1902;"VALDEBERNARDO";"31043554";1;2483;"BULEVAR                 ";"INDALECIO PRIETO                                  ";"NUM";"000046";"  ";"7121801VK4772A";28032;447086.53;4471901.5;"1";"Puerta Calle";"1";"Abierto";60;" ";"1";" ";;;"BAR EL RINCON DE LOS CUATES";"1";"Anual";"1";"Abierta";25.67;25.67;"2023-07-07 09:59:21.793";"31043554";1;2483;"BULEVAR                 ";"INDALECIO PRIETO                                  ";"NUM";"000046";"  ";"Acera";"08:00:00";"01:00:00";"08:00:00";"00:00:00";"08:00:00";"01:30:00";"08:00:00";"00:00:00";0;0;13;13;38;38;;;"false";"true";;;;;;1;"Suelo publico";0;;0;0;;7;"false";0;;0;0;;7;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.775215"
"20026";"270369746";6;"TETUAN              ";606;"BERRUGUETE          ";"11038245";1;311100;"CALLE                   ";"FRANCOS RODRIGUEZ                                 ";"NUM";"000066";"  ";"9989508VK3798H0002RX";28039;439905.62;4478721.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"IZ";;;"BAR LOS MORALES";"1";"Anual";"1";"Abierta";2.91;2.91;"2023-07-12 15:32:23.233";"11038245";1;311100;"CALLE                   ";"FRANCOS RODRIGUEZ                                 ";"NUM";"000066";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"01:30:00";"10:00:00";"00:00:00";0;0;2;2;4;4;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;0;"false";0;;0;0;;0;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.453598"
"20027";"60002729";6;"TETUAN              ";603;"CASTILLEJOS         ";"11030641";1;153600;"PASEO                   ";"CASTELLANA                                        ";"NUM";"000123";"  ";"1490504VK4719A0008GI";28046;441413.6;4478854.5;"1";"Puerta Calle";"1";"Abierto";60;" ";"1";" ";;;"BAR ATENEA";"1";"Anual";"1";"Abierta";43.70;43.70;"2023-07-12 15:36:03.607";"11030641";1;153600;"PASEO                   ";"CASTELLANA                                        ";"NUM";"000123";"  ";"Calle peatonal";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"01:00:00";"10:00:00";"00:00:00";0;0;10;10;40;40;;;"false";"false";;;;;;2;"Suelo privado";0;;0;0;;3;"false";0;;0;0;;3;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.453598"
"20568";"270537311";2;"ARGANZUELA          ";204;"LEGAZPI             ";"31024606";1;31000401;"CALLE                   ";"EROS                                              ";"NUM";"000007";" B";"2518101VK4721H0161TM";28045;442446.56;4471612.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"2A";;;"VIPS - GINOS (MISMO ESTABLECIMIENTO Y LICENCIA)";"1";"Anual";"1";"Abierta";41.16;41.16;"2025-04-01 12:16:37.137";"31012639";1;31000398;"CALLE                   ";"PLANETA TIERRA                                    ";"NUM";"000002";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"01:30:00";"10:00:00";"00:00:00";0;0;18;18;36;36;0;0;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;0;"false";0;0;0;0;0;0;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"20575";"270495697";1;"CENTRO              ";101;"PALACIO             ";"11000639";1;706300;"CALLE                   ";"SEGOVIA                                           ";"NUM";"000016";"  ";"9741901VK3794B0001XF";28005;439630.6;4473934.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"01";;;"TURKANA BAR";"2";"Estacional";"1";"Abierta";10.44;;"2025-04-09 18:54:23.89";"11000639";1;706300;"CALLE                   ";"SEGOVIA                                           ";"NUM";"000016";"  ";"Acera";"08:00:00";"01:30:00";;;"08:00:00";"01:30:00";;;0;0;6;0;14;0;0;;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;2;"false";;;0;;;0;;"false";"false";"false";0;0;0;0;0;;;;0;0;;;0;0;0;0;0;0;"false";0;0;0;;;;0;;0;;"2025-04-25 03:30:58.27455"
"19967";"270086934";5;"CHAMARTIN           ";501;"EL VISO             ";"11021754";1;319800;"CALLE                   ";"GABRIEL LOBO                                      ";"NUM";"000011";"  ";"2374229VK4727C0001MS";28002;442268.6;4477148.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"IZ";;;"EL MANTEL DE LA BLONDA";"1";"Anual";"1";"Abierta";19.40;19.40;"2023-04-14 15:08:23.55";"11021754";1;319800;"CALLE                   ";"GABRIEL LOBO                                      ";"NUM";"000011";"  ";"Acera";"08:00:00";"01:00:00";"08:00:00";"00:00:00";"08:00:00";"01:30:00";"08:00:00";"00:00:00";0;0;11;11;26;26;;;"false";"false";;;;;;1;"Suelo publico";10;;0;0;;0;"false";10;;0;0;;0;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.27455"
"19973";"270146102";11;"CARABANCHEL         ";1101;"COMILLAS            ";"11069036";1;292300;"CALLE                   ";"FERNAN CABALLERO                                  ";"NUM";"000026";"  ";"9816302VK3791F0003DQ";28019;439716.6;4471473.5;"1";"Puerta Calle";"1";"Abierto";70;;"1";"03";;;"CERVECERIA EL MURO";"1";"Anual";"1";"Abierta";22.17;22.17;"2023-04-19 12:14:39.61";"11069048";1;485200;"CALLE                   ";"MARQUES DE JURA REAL                              ";"NUM";"000020";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"01:30:00";"10:00:00";"00:00:00";0;0;10;10;26;26;0;0;"true";"false";;;;;;1;"Suelo publico";0;0;0;0;0;0;"false";0;0;0;0;0;0;"false";"false";"false";"false";1;0;0;0;0;"false";"false";"false";1;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.453598"
"19974";"270435813";20;"SAN BLAS-CANILLEJAS ";2007;"CANILLEJAS          ";"11138816";1;18900;"CALLE                   ";"ALCALA                                            ";"NUM";"000579";"  ";"7875707VK4777F0001ZD";28022;447837.56;4477330.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"I";;;"CAFETERIA MILLAS";"1";"Anual";"1";"Abierta";5.11;5.11;"2023-04-24 10:01:01.73";"11138816";1;18900;"CALLE                   ";"ALCALA                                            ";"NUM";"000579";"  ";"Acera";"08:00:00";"01:00:00";"08:00:00";"00:00:00";"08:00:00";"01:30:00";"08:00:00";"00:00:00";0;0;4;4;8;8;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;2;"false";0;;0;0;;2;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.775215"
"19975";"285001532";1;"CENTRO              ";101;"PALACIO             ";"11001016";1;659300;"COSTANILLA              ";"SAN ANDRES                                        ";"NUM";"000010";"  ";"9740306VK3794B0002HG";28005;439601.6;4473838.5;"1";"Puerta Calle";"1";"Abierto";20;" ";"1";" ";;;"RESTAURANTE DOMI";"1";"Anual";"1";"Abierta";23.12;23.12;"2023-04-24 10:09:37.177";"11001016";1;659300;"COSTANILLA              ";"SAN ANDRES                                        ";"NUM";"000010";"  ";"Plaza peatonal";"09:00:00";"00:00:00";"09:00:00";"23:00:00";"09:00:00";"00:00:00";"09:00:00";"23:00:00";0;0;8;8;30;30;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;2;"false";0;;0;0;;2;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.27455"
"19982";"280070249";16;"HORTALEZA           ";1601;"PALOMAS             ";"20137196";1;858;"AVENIDA                 ";"ANDES                                             ";"NUM";"000022";" A";"7486701VK4778E";28042;447341.6;4478415.5;"1";"Puerta Calle";"1";"Abierto";50;;"1";"01";;;"LA ANTIGUA";"1";"Anual";"1";"Abierta";44.39;44.39;"2023-05-10 11:27:06.343";"20137196";1;858;"AVENIDA                 ";"ANDES                                             ";"NUM";"000022";" A";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"01:30:00";"10:00:00";"00:00:00";0;0;21;21;42;42;;;"false";"true";;;;;;1;"Suelo publico";0;;0;0;;5;"false";0;;0;0;;5;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.775215"
"19983";"270575430";16;"HORTALEZA           ";1606;"VALDEFUENTES        ";"31060371";1;31001595;"AVENIDA                 ";"JUAN ANTONIO SAMARANCH                            ";"NUM";"000076";" A";"8130303VK4883A0105KI";28055;447981.06;4482807.5;"1";"Puerta Calle";"1";"Abierto";10;"";"1";"";;;"RISTORANTE TOTALE";"1";"Anual";"1";"Abierta";23.02;23.02;"2023-05-12 09:28:07.797";"31060371";1;31001595;"AVENIDA                 ";"JUAN ANTONIO SAMARANCH                            ";"NUM";"000076";" A";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"01:30:00";"10:00:00";"00:00:00";0;0;9;9;22;22;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;0;"false";0;;0;0;;0;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.775215"
"19992";"280070317";16;"HORTALEZA           ";1606;"VALDEFUENTES        ";"20130464";1;2672;"CALLE                   ";"RAFAELA APARICIO                                  ";"NUM";"000010";" A";"6513701VK4861D0106LJ";28055;446509.6;4481129.5;"1";"Puerta Calle";"1";"Abierto";20;;"1";"03";;;"EL RINCON DE JUANMA";"2";"Estacional";"1";"Abierta";28.62;;"2023-05-23 11:28:54.457";"20130464";1;2672;"CALLE                   ";"RAFAELA APARICIO                                  ";"NUM";"000010";" A";"Acera";"10:00:00";"01:00:00";;;"10:00:00";"01:30:00";;;0;0;5;0;17;0;;;"false";"true";;;;;;1;"Suelo publico";0;;0;0;;0;"false";0;;0;0;;0;;"false";"false";"false";0;0;0;;0;;;;0;0;0;;0;0;0;0;0;0;"false";0;0;0;;;;;;;;"2025-04-25 03:30:58.775215"
"19997";"30001435";3;"RETIRO              ";301;"PACIFICO            ";"11011067";1;241300;"CALLE                   ";"DOCTOR ESQUERDO                                   ";"NUM";"000140";" B";;28007;442999.56;4472929.5;"1";"Puerta Calle";"1";"Abierto";30;" ";"1";" ";;;"DARCHINI INDIAN CUISINE";"1";"Anual";"1";"Abierta";13.63;13.63;"2023-05-26 07:53:29.843";"11011067";1;241300;"CALLE                   ";"DOCTOR ESQUERDO                                   ";"NUM";"000140";" B";"Acera";"08:00:00";"01:30:00";"00:00:00";"00:00:00";"08:00:00";"01:30:00";"00:00:00";"00:00:00";0;0;5;5;13;13;0;0;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;2;"false";0;0;0;0;0;2;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.27455"
"19998";"270549275";15;"CIUDAD LINEAL       ";1502;"PUEBLO NUEVO        ";"11107209";1;257400;"CALLE                   ";"GANDHI                                            ";"NUM";"000071";"  ";"6554606VK4765D0001DE";28017;446492.56;4475220.5;"1";"Puerta Calle";"1";"Abierto";30;;"1";"02";;;"BAR ROELY";"1";"Anual";"1";"Abierta";46.00;46.00;"2023-05-26 08:48:43.043";"11107209";1;257400;"CALLE                   ";"GANDHI                                            ";"NUM";"000071";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"01:30:00";"10:00:00";"00:00:00";0;0;10;10;40;40;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;3;"false";0;;0;0;;3;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.453598"
"20005";"280017690";2;"ARGANZUELA          ";206;"PALOS DE LA FRONTERA";"11009920";1;296000;"CALLE                   ";"FERROCARRIL                                       ";"NUM";"000016";"  ";"1127102VK4712E0104QH";28045;440971.6;4472504.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"3A";;;"VOLAPIE";"1";"Anual";"1";"Abierta";35.06;35.06;"2023-05-30 15:02:19.69";"11009920";1;296000;"CALLE                   ";"FERROCARRIL                                       ";"NUM";"000016";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"01:30:00";"10:00:00";"00:00:00";0;0;11;11;30;30;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;2;"false";0;;0;0;;2;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.27455"
"20007";"280017220";2;"ARGANZUELA          ";204;"LEGAZPI             ";"11009143";1;262000;"CALLE                   ";"EMBAJADORES                                       ";"NUM";"000218";"  ";"1215610VK4711E0001UH";28045;441235.6;4471258.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"C3A";;;"BAR EL JAMONAL";"1";"Anual";"1";"Abierta";21.84;21.84;"2023-06-02 11:21:53.64";"11009143";1;262000;"CALLE                   ";"EMBAJADORES                                       ";"NUM";"000218";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"01:30:00";"10:00:00";"00:00:00";0;0;7;7;22;22;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;0;"false";0;;0;0;;0;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.27455"
"20008";"270093659";5;"CHAMARTIN           ";504;"HISPANOAMERICA      ";"11025594";1;556300;"CALLE                   ";"PADRE DAMIAN                                      ";"NUM";"000015";"  ";"1887201VK4718H0190WB";28036;441731.6;4478576.5;"1";"Puerta Calle";"1";"Abierto";40;;"1";"02";;;"FREDDO FREDDO";"1";"Anual";"1";"Abierta";8.16;8.16;"2023-06-05 07:44:06.56";"11025593";1;610800;"CALLE                   ";"PROFESOR WAKSMAN                                  ";"NUM";"000014";"  ";"Acera";"08:00:00";"01:00:00";"08:00:00";"00:00:00";"08:00:00";"01:30:00";"08:00:00";"00:00:00";0;0;4;4;12;12;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;0;"false";0;;0;0;;0;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.27455"
"20009";"270560146";8;"FUENCARRAL-EL PARDO ";805;"LA PAZ              ";"31021795";1;153600;"PASEO                   ";"CASTELLANA                                        ";"NUM";"000259";" C";"1712906VK4811B0001";28046;0.0;0.0;"3";"Interior";"1";"Abierto";0;;"1";"AB";;;"DELINA'S";"1";"Anual";"1";"Abierta";141.62;141.62;"2023-06-05 14:30:24.933";"31021795";1;153600;"PASEO                   ";"CASTELLANA                                        ";"NUM";"000259";" C";"Superficie en parcela privada";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";0;0;8;8;28;28;;;"false";"false";;;;;;2;"Suelo privado";0;;0;15;;0;"false";0;;0;15;;0;"false";"false";"false";"true";0;0;0;;0;"false";"false";"true";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.775215"
"20563";"70000292";7;"CHAMBERI            ";702;"ARAPILES            ";"11039697";1;645000;"CALLE                   ";"RODRIGUEZ SAN PEDRO                               ";"NUM";"000036";"  ";;28015;439641.6;4475929.5;"1";"Puerta Calle";"1";"Abierto";10;" ";"1";" ";;;"BAR RESTAURANTE LOS ANGELES";"1";"Anual";"1";"Abierta";3.00;3.00;"2025-03-23 19:02:27.08";"11039697";1;645000;"CALLE                   ";"RODRIGUEZ SAN PEDRO                               ";"NUM";"000036";"  ";"Acera";"08:00:00";"01:00:00";"08:00:00";"00:00:00";"08:00:00";"01:30:00";"08:00:00";"00:00:00";0;0;0;0;0;0;4;4;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;0;"false";0;0;0;0;0;0;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.453598"
"19970";"270352955";6;"TETUAN              ";604;"ALMENARA            ";"11031013";1;114600;"CALLE                   ";"BRAVO MURILLO                                     ";"NUM";"000377";"  ";"1599203VK4719H0116HP";28020;441433.62;4479688.5;"1";"Puerta Calle";"1";"Abierto";20;"01";"1";"B1";;;"POPEYES LOUISIANA KITCHEN";"1";"Anual";"1";"Abierta";50.00;50.00;"2023-04-18 12:57:06.24";"11031013";1;114600;"CALLE                   ";"BRAVO MURILLO                                     ";"NUM";"000377";"  ";"Otros";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"01:30:00";"10:00:00";"00:00:00";0;0;17;17;34;34;0;0;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;0;"false";0;0;0;0;0;0;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.453598"
"19971";"10002368";1;"CENTRO              ";106;"SOL                 ";"11007831";1;68300;"CALLE                   ";"ARENAL                                            ";"NUM";"000018";"  ";"0145605VK4704E0002ZK";28013;440046.6;4474320.5;"1";"Puerta Calle";"1";"Abierto";50;"";"1";"L1";;;"ISTANBUL";"1";"Anual";"1";"Abierta";2.88;2.88;"2023-04-18 15:03:29.293";"11007831";1;68300;"CALLE                   ";"ARENAL                                            ";"NUM";"000018";"  ";"Calle peatonal";"09:00:00";"23:30:00";"09:00:00";"23:00:00";"09:00:00";"01:00:00";"09:00:00";"23:00:00";0;0;2;2;4;4;;;"false";"false";;;;;;1;"Suelo publico";2;;0;0;;0;"false";2;;0;0;;0;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.27455"
