id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,nombre,valoracion,bedrooms,beds,baths
2549437,Loft in Seville · 4.51 · Studio · 1 bed · 1 bath,2204184,Aim,Casco Antiguo,Museo,37.38901,-5.99955,Entire home/apt,103.0,1,320,2023-12-03,2.71,13,0,47,CTC-2018176863,Loft in Seville,4.51,,1,1
51458175,Hostel in Sevilla · 1 bedroom · 1 bed · 1 private bath,416773326,Olivia,Casco Antiguo,Alfalfa,37.39102,-5.99198,Private room,126.0,1,1,2022-07-29,0.06,1,323,0,H/SE/1227,Hostel in Sevilla,,1,1,1
33769029,Condo in Sevilla · 4.94 · 1 bedroom · 2 beds · 1 bath,8864974,Ana,Casco Antiguo,Alfalfa,37.39101,-5.99311,Entire home/apt,153.0,2,52,2023-10-05,0.91,5,151,5,A/SE/00273,Condo in Sevilla,4.94,1,2,1
18145511,Rental unit in Sevilla · 4.59 · 3 bedrooms · 4 beds · 2 baths,860055,Maria,Casco Antiguo,Arenal,37.38461,-5.99813,Entire home/apt,190.0,3,81,2023-09-10,1.02,27,253,5,VFT/SE/01987,Rental unit in Sevilla,4.59,3,4,2
50809687,Serviced apartment in Sevilla · 5.0 · 1 bedroom · 1 bed · 1 bath,410679054,Casa Sevilla 1855 Suites,Casco Antiguo,Alfalfa,37.391872,-5.98998,Entire home/apt,210.0,1,3,2023-08-20,0.55,8,328,3,A/SE/ 00325,Serviced apartment in Sevilla,5.0,1,1,1
812487618279305704,Place to stay in Sevilla · 5.0 · 1 bedroom · 1 bed · 1 private bath,426062203,Soledad,Nervión,San Bernardo,37.381462517771226,-5.982152313131476,Private room,150.0,2,18,2023-10-31,1.72,2,365,18,VFT/SE/04446,Place to stay in Sevilla,5.0,1,1,1
37952791,Rental unit in Sevilla · 4.71 · Studio · 1 bed · 1 bath,121635201,María E Iván,Triana,Triana Casco Antiguo,37.38078,-5.99908,Entire home/apt,70.0,2,244,2023-12-25,4.62,5,287,83,VFT/SE/07855,Rental unit in Sevilla,4.71,,1,1
999030528316855808,Rental unit in Sevilla · 1 bedroom · 2 beds · 1 bath,49873291,Monkeys Apartments,Casco Antiguo,Arenal,37.38769106157051,-5.998154466864285,Entire home/apt,246.0,1,2,2023-11-27,0.8,29,123,2,VFT/SE/04077,Rental unit in Sevilla,,1,2,1
42834167,Boutique hotel in Sevilla · 4.73 · Studio · 1 bed · 1 bath,256438546,One Shot Palacio Conde Torrejón 09,Casco Antiguo,Feria,37.39765,-5.99119,Private room,203.0,1,100,2023-10-14,3.16,4,217,35,H/SE/01283,Boutique hotel in Sevilla,4.73,,1,1
4390520,Rental unit in Seville · 4.81 · 2 bedrooms · 4 beds · 2 baths,20505911,Apartamentos-Campana,Casco Antiguo,"Encarnación, Regina",37.39326,-5.99482,Entire home/apt,199.0,3,145,2023-10-16,1.32,12,112,8,VFT/SE/01299,Rental unit in Seville,4.81,2,4,2
590513265519451609,casa particular in Sevilla · 4.85 · 1 bedroom · 1 bed · 1.5 baths,451233939,Maria Dolores,Casco Antiguo,Santa Catalina,37.39134,-5.98518,Private room,55.0,1,74,2023-12-18,3.54,2,260,49,CTC-2017057642,casa particular in Sevilla,4.85,1,1,1.5
818472926292656212,Serviced apartment in Sevilla · 4.50 · 1 bedroom · 2 beds · 1.5 baths,496336772,Hotelera,Casco Antiguo,San Lorenzo,37.39942,-5.99544,Entire home/apt,109.0,1,13,2023-12-09,1.6,4,0,13,VFT/SE/03285,Serviced apartment in Sevilla,4.50,1,2,1.5
761510232697284505,Rental unit in Sevilla · 1 bedroom · 2 beds · 1 bath,486752658,Real Nest,Casco Antiguo,San Bartolomé,37.3884271,-5.9910807,Entire home/apt,211.0,1,1,2023-05-19,0.13,9,326,1,A/SE/00368,Rental unit in Sevilla,,1,2,1
851963407920841346,casa particular in Sevilla · 1 bedroom · 1 bed · 1.5 baths,136036258,María,Casco Antiguo,Feria,37.395264,-5.990387600000001,Entire home/apt,290.0,7,0,,,2,7,0,CTC-2022265914,casa particular in Sevilla,,1,1,1.5
597571783795049080,Rental unit in Sevilla · 4.63 · 3 bedrooms · 5 beds · 2 baths,452661509,Magno,Triana,Triana Casco Antiguo,37.38911,-6.00575,Entire home/apt,356.0,1,38,2023-09-30,1.84,1,64,18,VFT/SE/09014,Rental unit in Sevilla,4.63,3,5,2
959942091868449551,Home in Sevilla · 5.0 · 2 bedrooms · 2 beds · 1 bath,8647282,Ana,Casco Antiguo,Alfalfa,37.38947,-5.99027,Entire home/apt,167.0,2,10,2023-12-09,3.13,4,169,10,VFT/SE/03857,Home in Sevilla,5.0,2,2,1
29975095,Loft in Sevilla · 4.77 · 1 bedroom · 2 beds · 1 bath,86665580,Arancha,Casco Antiguo,Arenal,37.38576,-5.99818,Entire home/apt,98.0,2,154,2023-12-10,2.5,1,0,29,VFT/SE/01739,Loft in Sevilla,4.77,1,2,1
34802787,Townhouse in Sevilla · 4.86 · 5 bedrooms · 9 beds · 5.5 baths,262393728,Richard,Casco Antiguo,Feria,37.39669,-5.9933,Entire home/apt,929.0,2,80,2023-12-27,1.44,2,229,21,CTC-2019095678,Townhouse in Sevilla,4.86,5,9,5.5
543145207840149293,Rental unit in Sevilla · 4.84 · 2 bedrooms · 6 beds · 1 bath,68794478,Paco & Rodrigo,Nervión,San Bernardo,37.3818,-5.9833,Entire home/apt,151.0,1,187,2023-12-23,8.03,9,0,94,VFT/SE/08940,Rental unit in Sevilla,4.84,2,6,1
18890589,Rental unit in Sevilla · 4.86 · 1 bedroom · 1 bed · 1.5 baths,131633664,Francisco,Nervión,an Roque,37.38877,-5.98282,Entire home/apt,70.0,3,170,2023-12-10,2.19,1,0,18,VFT/SE/03777,Rental unit in Sevilla,4.86,1,1,1.5
1019308428714301946,Rental unit in Sevilla · 5.0 · 2 bedrooms · 3 beds · 1 bath,14958822,Nacho,Casco Antiguo,Feria,37.39567394394456,-5.989097274237555,Entire home/apt,140.0,2,5,2023-12-10,3.19,161,188,5,VFT/SE/11842,Rental unit in Sevilla,5.0,2,3,1
1055545499993585455,Rental unit in Sevilla · New · 1 bedroom · 2 beds · 1 bath,429056753,José María,Casco Antiguo,Feria,37.3961118,-5.988194399999999,Entire home/apt,110.0,1,0,,,2,58,0,VFT/SE/06119,Rental unit in Sevilla,,,1,2
23051181,Rental unit in SEVILLA · 1 bedroom · 2 beds · 1 bath,82605187,Albareda,Casco Antiguo,Arenal,37.38869,-5.99735,Entire home/apt,193.0,1,2,2023-04-30,0.03,7,222,1,A/SE/00312,Rental unit in SEVILLA,,1,2,1
747198666630258896,Serviced apartment in Sevilla · 1 bedroom · 1 bed · 1 bath,485362570,Jose Antonio,Casco Antiguo,San Bartolomé,37.3897293,-5.9862034,Entire home/apt,145.0,2,1,2023-04-08,0.11,1,97,1,VFT/SE/08595,Serviced apartment in Sevilla,,1,1,1
50302779,Rental unit in Sevilla · 4.60 · 1 bedroom · 2 beds · 1 bath,129000409,Olala Homes,Casco Antiguo,San Gil,37.40317,-5.99075,Entire home/apt,121.0,1,15,2023-11-30,0.54,7,361,5,VFT-SE-08089,Rental unit in Sevilla,4.60,1,2,1
41634798,Home in Sevilla · 4.85 · 1 bedroom · 1 bed · 1 private bath,325898609,Isabel,Casco Antiguo,San Bartolomé,37.38751,-5.9866,Private room,117.0,2,75,2023-11-02,1.57,5,160,17,VFT/SE/06856,Home in Sevilla,4.85,1,1,1
849378095268566489,Condo in Sevilla · 5.0 · 1 bedroom · 2 beds · 1 bath,499990123,María Pilar,Nervión,San Bernardo,37.37981967071613,-5.980453050228861,Entire home/apt,159.0,1,5,2023-10-27,0.66,1,0,5,VFT/SE/04286,Condo in Sevilla,5.0,1,2,1
53978812,Rental unit in Sevilla · 5.0 · 2 bedrooms · 4 beds · 2 baths,62621024,Rocio,San Pablo - Santa Justa,San José Obrero,37.396584,-5.978399,Entire home/apt,207.0,2,4,2023-09-15,0.2,1,265,2,VFT/SE/ 09405,Rental unit in Sevilla,5.0,2,4,2
15235209,Loft in Sevilla · 4.81 · 3 bedrooms · 6 beds · 2 baths,58610070,Paco Y María Angeles,Casco Antiguo,San Lorenzo,37.39937,-5.99854,Entire home/apt,203.0,2,198,2023-12-15,2.25,2,44,25,VFT/SE/00914,Loft in Sevilla,4.81,3,6,2
22627250,Rental unit in Sevilla · 4.77 · 1 bedroom · 1 bed · 1 bath,4653961,Rocio Y Daniel,Casco Antiguo,Santa Catalina,37.39335,-5.98627,Entire home/apt,200.0,3,108,2023-09-15,1.57,31,330,14,A/SE/00255,Rental unit in Sevilla,4.77,1,1,1
722856083651882813,Rental unit in Sevilla · 4.43 · 1 bedroom · 2 beds · 1 shared bath,132656758,Alfonso,Casco Antiguo,San Julián,37.3962284,-5.9848949,Private room,60.0,2,35,2023-12-10,2.31,1,227,25,VFT/SE/09983,Rental unit in Sevilla,4.43,1,2,1
53684002,Vacation home in Sevilla · 4.98 · 1 bedroom · 1 bed · 1 bath,250939583,Marina Y Juan,Casco Antiguo,Arenal,37.38671875,-5.998370170593262,Entire home/apt,120.0,3,92,2023-12-11,3.8,2,144,48,VFT/SE/07430,Vacation home in Sevilla,4.98,1,1,1
53488913,Rental unit in Sevilla · 1 bedroom · 3 beds · 1 private bath,433131183,Cse,Casco Antiguo,Arenal,37.38853,-5.99785,Private room,216.0,2,0,,,5,140,0,A/SE/00355,Rental unit in Sevilla,,1,3,1
604421174115781224,Rental unit in Sevilla · 1 bedroom · 1 bed · 1 bath,410221150,Novasol,Triana,Triana Casco Antiguo,37.384199,-6.004538,Entire home/apt,915.0,1,0,,,5,118,0,A/SE/00315,Rental unit in Sevilla,,1,1,1
51512776,Home in Sevilla · 4.59 · 1 bedroom · 1 bed · 1 shared bath,5411922,Erna,Casco Antiguo,"Encarnación, Regina",37.395,-5.99282,Private room,47.0,5,32,2023-11-27,1.13,21,334,19,VFT/SE/00543,Home in Sevilla,4.59,1,1,1
38234541,Loft in Sevilla · 4.75 · Studio · 2 beds · 1 bath,3173171,Joaquín Y Natalia,Casco Antiguo,Alfalfa,37.39063,-5.99724,Entire home/apt,127.0,2,145,2023-12-10,2.79,32,48,50,VFT/SE/03756,Loft in Sevilla,4.75,,2,1
32667602,Rental unit in Sevilla · 4.86 · 1 bedroom · 2 beds · 1 bath,9147884,Luis,Casco Antiguo,Alfalfa,37.38992,-5.99698,Entire home/apt,163.0,2,197,2023-12-11,3.37,1,49,56,VFT/SE/05758,Rental unit in Sevilla,4.86,1,2,1
33313618,Rental unit in Sevilla · 4.90 · 2 bedrooms · 4 beds · 1 bath,40100502,Carlos,Casco Antiguo,San Julián,37.39995,-5.98754,Entire home/apt,166.0,3,79,2023-12-26,1.37,3,0,30,VFT/SE/04522,Rental unit in Sevilla,4.90,2,4,1
803672108749078524,Condo in Sevilla · 4.51 · 1 bedroom · 1 bed · 1 shared bath,88539280,Maria,Casco Antiguo,San Gil,37.40093277257056,-5.9930133161645065,Private room,44.0,1,35,2023-12-10,3.5,2,355,35,Exempt,Condo in Sevilla,4.51,1,1,1
32776332,Rental unit in Sevilla · 4.68 · 2 bedrooms · 4 beds · 1 bath,246527045,Clotilde,Casco Antiguo,Feria,37.39505,-5.98853,Entire home/apt,74.0,2,28,2023-12-09,0.49,1,15,8,CTC-2019030411,Rental unit in Sevilla,4.68,2,4,1
2794568,Rental unit in Sevilla · 2 bedrooms · 3 beds · 1 bath,3213290,Kuki,Palmera - Bellavista,Bellavista,37.32804,-5.96862,Entire home/apt,120.0,3,1,2021-07-16,0.03,1,363,0,Exempt,Rental unit in Sevilla,,2,3,1
11563498,Rental unit in Sevilla · 4.86 · 2 bedrooms · 3 beds · 1 bath,12318930,Diana,Casco Antiguo,San Bartolomé,37.38782,-5.98554,Entire home/apt,96.0,3,145,2023-12-05,1.53,1,39,49,VFT-SE-00193,Rental unit in Sevilla,4.86,2,3,1
44039117,Rental unit in Sevilla · 4.91 · 4 bedrooms · 8 beds · 2 baths,352723560,Fepece,Casco Antiguo,Alfalfa,37.39246,-5.98936,Entire home/apt,136.0,2,56,2023-12-08,1.41,6,39,15,VFT/SE/00208,Rental unit in Sevilla,4.91,4,8,2
825872452148431874,Rental unit in Sevilla · 1 bedroom · 2 beds · 1.5 baths,132444230,Eugenia,Casco Antiguo,Feria,37.39717,-5.99377,Entire home/apt,240.0,1,2,2023-09-21,0.28,8,342,2,2214/2018LU,Rental unit in Sevilla,,1,2,1.5
25061797,Rental unit in Sevilla · 4.93 · 1 bedroom · 1 bed · 1 bath,53194158,Patricia,Casco Antiguo,San Julián,37.39846,-5.98797,Entire home/apt,84.0,4,94,2023-11-19,1.38,1,70,15,VFT/SE/02696,Rental unit in Sevilla,4.93,1,1,1
863754072088114408,Rental unit in Sevilla · 4.71 · 2 bedrooms · 4 beds · 1.5 baths,88508906,Fernando,Casco Antiguo,Arenal,37.386193,-5.9952181,Entire home/apt,225.0,1,7,2023-12-10,0.97,31,75,7,VFT/SE/09964,Rental unit in Sevilla,4.71,2,4,1.5
22458374,Rental unit in Sevilla · 4.75 · 1 bedroom · 3 beds · 1 bath,14958822,Nacho,Casco Antiguo,San Bartolomé,37.38665,-5.98625,Entire home/apt,168.0,1,106,2023-08-18,1.45,161,170,7,VFT/SE/02453,Rental unit in Sevilla,4.75,1,3,1
577457588039163033,Rental unit in Sevilla · 5.0 · 2 bedrooms · 3 beds · 1 bath,9823267,Maria,Triana,Triana Oeste,37.38412,-6.00702,Entire home/apt,200.0,2,5,2023-05-08,0.24,1,26,3,VFT/SE/07858,Rental unit in Sevilla,5.0,2,3,1
1042476584440231580,Rental unit in Sevilla · New · 1 bedroom · 1 bed · 1 bath,313505054,Mario,Cerro - Amate,La Plata,37.37065867901792,-5.950257557736145,Private room,32.0,1,1,2023-12-18,1.0,6,78,1,Exempt,Rental unit in Sevilla,,,1,1
549873062246915890,Condo in Sevilla · 4.95 · 2 bedrooms · 3 beds · 2 baths,678462,Charo,Casco Antiguo,Santa Catalina,37.393289,-5.984566,Entire home/apt,354.0,2,39,2023-11-18,1.88,1,105,23,VFT/SE/08421,Condo in Sevilla,4.95,2,3,2
857795999234414481,Rental unit in Sevilla · 3 bedrooms · 5 beds · 1 bath,256281599,Karina,Sur,"Felipe II, Los Diez Mandamientos",37.370612987114434,-5.972797737600394,Entire home/apt,190.0,1,1,2023-04-09,0.11,5,81,1,Exempt,Rental unit in Sevilla,,3,5,1
912096782810253035,Rental unit in Sevilla · 4.86 · 1 bedroom · 2 beds · 1 bath,517891960,Puri,Casco Antiguo,Arenal,37.38759,-6.00023,Entire home/apt,135.0,2,14,2023-12-21,2.23,5,143,14,VFT/SE/05405,Rental unit in Sevilla,4.86,1,2,1
53524548,Serviced apartment in Sevilla · 4.83 · 1 bedroom · 2 beds · 1 bath,433419119,Alvaro,Casco Antiguo,San Lorenzo,37.397388,-5.9952,Entire home/apt,663.0,1,12,2023-05-06,0.48,5,4,2,A/SE/00370,Serviced apartment in Sevilla,4.83,1,2,1
634467804326077594,Condo in Sevilla · 4.89 · 2 bedrooms · 3 beds · 2 baths,7222663,María Valme,Casco Antiguo,San Gil,37.402473,-5.990135,Entire home/apt,205.0,1,28,2023-11-23,1.63,16,167,16,VFT/SE/08729,Condo in Sevilla,4.89,2,3,2
32860146,Rental unit in Sevilla · 4.80 · 1 bedroom · 1 bed · 0 baths,123493257,Magno Apartments,Casco Antiguo,San Gil,37.4007,-5.98755,Entire home/apt,137.0,1,46,2023-10-02,0.8,25,328,6,CTC- 2018194943,Rental unit in Sevilla,4.80,1,1,0
578881048292373000,Rental unit in Sevilla · 2 bedrooms · 5 beds · 2 baths,8525081,Cristina,Casco Antiguo,Santa Cruz,37.384583,-5.990328,Entire home/apt,270.0,3,1,2022-04-17,0.05,1,171,0,VFT/SE/00519,Rental unit in Sevilla,,2,5,2
5938849,Rental unit in Sevilla · 4.67 · 2 bedrooms · 3 beds · 1 bath,5406544,Nacho,Casco Antiguo,San Bartolomé,37.38948440551758,-5.988720893859863,Entire home/apt,208.0,1,324,2023-12-01,3.06,9,301,4,VFT/SE/03586,Rental unit in Sevilla,4.67,2,3,1
16978201,Rental unit in Sevilla · 4.34 · Studio · 1 bed · 1 bath,51048225,Sevilla,Casco Antiguo,San Bartolomé,37.38898,-5.98876,Entire home/apt,79.0,2,223,2023-12-13,2.68,95,276,44,VFT/SE/03751,Rental unit in Sevilla,4.34,,1,1
583954875393008485,Rental unit in Sevilla · 4.94 · 2 bedrooms · 4 beds · 2 baths,449859902,Adriana,Casco Antiguo,Alfalfa,37.39136,-5.99614,Entire home/apt,190.0,2,85,2023-12-09,4.2,1,0,49,VFT/SE/01170,Rental unit in Sevilla,4.94,2,4,2
718754824376629941,Place to stay in Sevilla · 4.78 · 7 bedrooms · 7 beds · 3 baths,458892135,Elena,Sur,El Porvenir,37.37277098990968,-5.983095796792425,Entire home/apt,558.0,1,27,2023-11-27,1.87,3,198,19,VFT/SE/06754,Place to stay in Sevilla,4.78,7,7,3
675779141610347585,Rental unit in Sevilla · 4.86 · 2 bedrooms · 2 beds · 1 bath,466370402,Mattia,Casco Antiguo,Feria,37.39938,-5.9929188,Entire home/apt,285.0,2,7,2023-12-21,0.67,2,329,7,VFT/SE/09019,Rental unit in Sevilla,4.86,2,2,1
557135878828002340,Rental unit in Sevilla · 4.86 · 1 bedroom · 3 beds · 1 bath,264890862,Nicolás,Casco Antiguo,San Bartolomé,37.388,-5.98684,Entire home/apt,158.0,1,22,2023-11-03,0.97,1,236,9,VFT/SE/09069,Rental unit in Sevilla,4.86,1,3,1
1045529276290425121,Rental unit in Sevilla · New · 1 bedroom · 1 bed · 1 private bath,364941442,Ana,Casco Antiguo,San Bartolomé,37.38709592935807,-5.986989274506276,Private room,51.0,1,0,,,2,248,0,Exempt,Rental unit in Sevilla,,,1,1
861256127756463467,Rental unit in Sevilla · 4.82 · 3 bedrooms · 4 beds · 3 baths,9228673,Home At Homes,Casco Antiguo,Arenal,37.386573954,-5.997628839,Entire home/apt,380.0,1,17,2023-12-10,1.93,21,298,17,VFT/SE/10003,Rental unit in Sevilla,4.82,3,4,3
542620138045506594,Rental unit in Sevilla · 5.0 · 3 bedrooms · 4 beds · 1 bath,28955372,Inmaculada,Casco Antiguo,Feria,37.39799,-5.99125,Entire home/apt,200.0,2,4,2023-10-08,0.18,1,270,1,.,Rental unit in Sevilla,5.0,3,4,1
40366844,Home in Sevilla · 4.94 · 6 bedrooms · 9 beds · 6.5 baths,24230477,Valdeazores,Casco Antiguo,Santa Cruz,37.38502502441406,-5.990572929382324,Entire home/apt,1040.0,2,36,2023-12-09,1.12,2,243,16,VFT/SE/01344,Home in Sevilla,4.94,6,9,6.5
16748578,Rental unit in Sevilla · 4.98 · 3 bedrooms · 7 beds · 2 baths,77678016,José Luis,Casco Antiguo,"Encarnación, Regina",37.39465,-5.98867,Entire home/apt,177.0,3,131,2023-12-27,1.56,1,254,20,VFT/SE/00890,Rental unit in Sevilla,4.98,3,7,2
1020198619559663222,Rental unit in Sevilla · New · 2 bedrooms · 3 beds · 2 baths,162000389,Pérez Montilla,Casco Antiguo,Santa Cruz,37.38567,-5.98926,Entire home/apt,496.0,1,0,,,31,340,0,H/SE/00508,Rental unit in Sevilla,,,2,3
16890576,Place to stay in Sevilla · 4.80 · 1 bedroom · 1 bed · 1 private bath,54707660,Lukanda,Casco Antiguo,Arenal,37.38893,-5.99855,Private room,87.0,1,10,2023-04-01,0.16,29,217,1,H/SE/00671,Place to stay in Sevilla,4.80,1,1,1
40436112,Rental unit in Sevilla · 4.78 · 1 bedroom · 2 beds · 1 bath,312762234,Jesús,Triana,Triana Casco Antiguo,37.38452,-6.00521,Entire home/apt,92.0,2,18,2023-10-17,0.36,2,55,5,VFT/SE005509,Rental unit in Sevilla,4.78,1,2,1
690426212654449333,Rental unit in Sevilla · 4.88 · 3 bedrooms · 6 beds · 3 baths,150247554,Pablo,Casco Antiguo,Santa Cruz,37.38726,-5.99087,Entire home/apt,477.0,1,24,2023-12-14,1.47,35,190,13,VFT/SE/08083,Rental unit in Sevilla,4.88,3,6,3
716008192776619529,Rental unit in Sevilla · 1 bedroom · 2 beds · 2 baths,70666001,Manuel,Casco Antiguo,Alfalfa,37.392495557307406,-5.990254232158278,Entire home/apt,475.0,2,2,2022-10-31,0.13,1,30,0,VFT/HU/02538,Rental unit in Sevilla,,1,2,2
942637448759326797,Serviced apartment in Sevilla · 4.67 · 1 bedroom · 2 beds · 1 bath,164470231,Numa Alegre,Casco Antiguo,Santa Cruz,37.3878118,-5.9930849,Entire home/apt,146.0,1,3,2023-12-10,1.64,4,330,3,A/SE/00251,Serviced apartment in Sevilla,4.67,1,2,1
33631886,Rental unit in Sevilla · 4.80 · 3 bedrooms · 4 beds · 3 baths,150247554,Pablo,Casco Antiguo,San Bartolomé,37.3862,-5.98763,Entire home/apt,307.0,1,94,2023-11-30,1.7,35,158,29,VFT/SE/05582,Rental unit in Sevilla,4.80,3,4,3
658309813955413141,Rental unit in Sevilla · 4.52 · Studio · 2 beds · 1 bath,466236906,Alberto,Casco Antiguo,Santa Cruz,37.38727,-5.9909,Entire home/apt,141.0,1,27,2023-11-09,1.78,4,177,21,VFT/SE/07602,Rental unit in Sevilla,4.52,,2,1
564090774215762280,Condo in Sevilla · 4.59 · 1 bedroom · 2 beds · 1 bath,126472204,Sevihouse,Casco Antiguo,San Julián,37.39563,-5.98775,Entire home/apt,109.0,1,64,2023-12-18,3.07,13,360,39,VFT/SE/01750,Condo in Sevilla,4.59,1,2,1
1024571565120891228,Rental unit in Sevilla · New · 2 bedrooms · 3 beds · 1 bath,450904667,Sandra Patricia,Casco Antiguo,San Bartolomé,37.3887524,-5.988194399999999,Entire home/apt,145.0,2,0,,,2,35,0,VFT/SE/10408,Rental unit in Sevilla,,,2,3
38874120,Rental unit in Sevilla · 4.60 · 1 bedroom · 1 bed · 1 bath,56238877,Api,Casco Antiguo,"Encarnación, Regina",37.39489,-5.99044,Entire home/apt,81.0,2,223,2023-12-13,4.31,21,28,70,VFT/SE/06347,Rental unit in Sevilla,4.60,1,1,1
11579889,Rental unit in Sevilla · 4.72 · 1 bedroom · 1 bed · 1 bath,61217964,Elena,Casco Antiguo,Feria,37.39744,-5.99296,Entire home/apt,134.0,2,258,2023-11-15,2.73,2,178,19,VFT/SE/02424,Rental unit in Sevilla,4.72,1,1,1
578159136865294724,Rental unit in Sevilla · 4.79 · 1 bedroom · 2 beds · 1 bath,350275075,Irene,Casco Antiguo,Feria,37.39919,-5.98852,Entire home/apt,129.0,1,19,2023-11-19,0.89,6,59,18,VFT/SE/05520,Rental unit in Sevilla,4.79,1,2,1
53622809,Townhouse in Sevilla · 4.84 · 2 bedrooms · 4 beds · 1.5 baths,434238118,Amparo,Triana,Triana Casco Antiguo,37.38596,-6.004781,Entire home/apt,220.0,2,77,2023-08-02,3.16,1,120,21,VFTSE/08022,Townhouse in Sevilla,4.84,2,4,1.5
13724093,Condo in Sevilla · 4.91 · 3 bedrooms · 4 beds · 2 baths,80221933,Cristina,Casco Antiguo,San Vicente,37.395679,-5.998689,Entire home/apt,1263.0,3,190,2023-11-27,2.11,1,0,28,VFT/SE/01214,Condo in Sevilla,4.91,3,4,2
767290130539351476,Rental unit in Sevilla · 4.74 · 2 bedrooms · 2 beds · 1 bath,251355579,Francos,Casco Antiguo,Alfalfa,37.39109,-5.99398,Entire home/apt,195.0,2,38,2023-11-26,2.96,7,237,37,A/SE/00312,Rental unit in Sevilla,4.74,2,2,1
5976389,Rental unit in Sevilla · 4.59 · Studio · 2 beds · 1 private bath,29813616,Leonor,Casco Antiguo,Feria,37.39956,-5.99334,Private room,99.0,2,37,2023-10-29,0.35,3,259,11,VFT/SE/00232,Rental unit in Sevilla,4.59,,2,1
949096075959731505,Rental unit in Sevilla · 5.0 · 1 bedroom · 2 beds · 1 bath,529407586,La Rosa,Casco Antiguo,Alfalfa,37.38986,-5.98918,Entire home/apt,219.0,2,9,2023-12-01,3.29,6,57,9,A/SE/00390,Rental unit in Sevilla,5.0,1,2,1
1050682750067410067,Home in Sevilla · New · 3 bedrooms · 4 beds · 3 baths,537726044,Manuel Angel,Casco Antiguo,Feria,37.39726008825231,-5.992118455302119,Entire home/apt,171.0,3,0,,,2,72,0,VFT/SE/04393,Home in Sevilla,,,3,4
646908665016081804,Rental unit in Sevilla · 5.0 · 2 bedrooms · 2 beds · 2 baths,17783896,Natalia,Casco Antiguo,Santa Catalina,37.39278334931775,-5.985324771909241,Entire home/apt,128.0,1,38,2023-12-25,3.15,1,292,38,VFT7960,Rental unit in Sevilla,5.0,2,2,2
818652254790901416,Rental unit in Sevilla · 4.90 · 2 bedrooms · 3 beds · 1 bath,3451296,Boutike,Casco Antiguo,Santa Cruz,37.3866329,-5.989927600000001,Entire home/apt,232.0,1,29,2023-12-10,2.79,25,109,29,VFT/SE/09385,Rental unit in Sevilla,4.90,2,3,1
794695245571898771,Rental unit in Sevilla · 4.75 · 2 bedrooms · 4 beds · 1 bath,493628439,José Manuel,Casco Antiguo,San Bartolomé,37.3861009,-5.987995799999999,Entire home/apt,234.0,2,4,2023-10-26,0.4,9,324,4,A/SE/00079,Rental unit in Sevilla,4.75,2,4,1
1026071349401366314,Rental unit in Sevilla · 3.0 · 1 bedroom · 2 beds · 1 bath,217544439,Trade,Casco Antiguo,Santa Catalina,37.3944406,-5.9847668,Entire home/apt,86.0,2,4,2023-12-09,3.24,10,69,4,A/SE/00387,Rental unit in Sevilla,3.0,1,2,1
813568485785999701,Rental unit in Sevilla · 4.96 · 2 bedrooms · 3 beds · 1 bath,3451296,Boutike,Casco Antiguo,Santa Cruz,37.38733065497592,-5.990575300062976,Entire home/apt,233.0,1,24,2023-12-13,2.72,25,60,24,VFT/SE/09385,Rental unit in Sevilla,4.96,2,3,1
963565716863110870,Rental unit in Sevilla · 4.47 · 2 bedrooms · 4 beds · 2 baths,15440678,Macarena,Casco Antiguo,San Bartolomé,37.38942224583963,-5.987921101421298,Entire home/apt,109.0,2,17,2023-12-26,4.9,31,194,17,VFT/SE/00234,Rental unit in Sevilla,4.47,2,4,2
21393988,Rental unit in Sevilla · 4.50 · 2 bedrooms · 3 beds · 2 baths,4790497,Apartamentos Diaber - Book Seville,Casco Antiguo,Santa Catalina,37.39419,-5.9877,Entire home/apt,298.0,3,12,2022-02-28,0.16,32,300,0,VFT/SE/02615,Rental unit in Sevilla,4.50,2,3,2
12985003,Home in Sevilla · 4.58 · 1 bedroom · 2 beds · 1 shared bath,5411922,Erna,Casco Antiguo,"Encarnación, Regina",37.39495,-5.9931,Private room,50.0,5,36,2023-11-05,0.53,21,330,12,VFT/SE/00543,Home in Sevilla,4.58,1,2,1
850479736954348441,Rental unit in Sevilla · 4.94 · 1 bedroom · 2 beds · 2 baths,239935182,Teresa Y Javi,Casco Antiguo,Arenal,37.38844734479933,-5.996655867577271,Entire home/apt,157.0,2,32,2023-12-16,3.47,15,61,32,A/SE/00419,Rental unit in Sevilla,4.94,1,2,2
8894954,Rental unit in Sevilla · 4.58 · 1 bedroom · 2 beds · 1 bath,3451296,Boutike,Casco Antiguo,Alfalfa,37.39228,-5.98972,Entire home/apt,132.0,1,184,2023-12-13,1.85,25,110,38,VFT/SE/06555,Rental unit in Sevilla,4.58,1,2,1
846875862355472926,Rental unit in Sevilla · 4.93 · 2 bedrooms · 3 beds · 1 bath,214591077,Jose Carlos,Casco Antiguo,Feria,37.4000208,-5.991458199999999,Entire home/apt,1000.0,1,15,2023-12-25,1.74,18,181,15,VFT/SE/09561,Rental unit in Sevilla,4.93,2,3,1
