id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
526162,Single room in shared flat. Central,2249249,David,Retiro,Pacífico,40.4057,-3.67605,Private room,,2,1,2012-08-04,0.01,1,0,0,
526513,Sol.  Your home in Madrid´s Heart,1134989,Rut Y Oscar,Centro,Sol,40.41604,-3.70834,Entire home/apt,105,2,843,2024-12-02,5.54,1,0,85,VT-2803
531677,Bright room in the Gran Via!!!!,2613319,David,Centro,Universidad,40.42286,-3.70236,Private room,,3,597,2024-12-12,4.01,1,0,7,
540937,MELROSEPIES apartment  A/C City Centre Free WIFI,2659070,Ana,Centro,Embajadores,40.40954,-3.70096,Entire home/apt,67,2,354,2024-11-22,2.34,1,67,27,VT-8720
544736,SUNNY & EASY ACCESIBLE BEDROOM,1284868,Rocio,Chamartín,Hispanoamérica,40.45841,-3.67598,Private room,32,3,98,2024-12-02,0.70,1,1,16,
989063,Preciosa casa equipada,3585435,Nuria,Ciudad Lineal,San Juan Bautista,40.44796,-3.66138,Entire home/apt,,300,0,,,1,0,0,
1037715,Apartamento de lujo en pleno centro,5712665,Myriam,Centro,Palacio,40.41095,-3.71199,Entire home/apt,,100,43,2016-05-19,0.35,1,90,0,
1044902,Masía el Ferrajón,5751753,Masia,Moncloa - Aravaca,Ciudad Universitaria,40.46549,-3.75115,Private room,,2,0,,,1,0,0,
1053180,Cozy flat in the heart of Madrid,5798033,Federico,Centro,Embajadores,40.41045,-3.7057,Entire home/apt,136,2,355,2024-11-24,2.54,1,326,43,
1053662,Private room in Madrid,5801580,Cono,Chamberí,Rios Rosas,40.44338,-3.69662,Private room,48,1,21,2024-07-21,0.15,1,67,2,
1055724,Habitación en piso  con encanto barrio  Chambéry,5814460,Antonia,Chamberí,Arapiles,40.43542,-3.70755,Private room,47,2,35,2022-11-29,0.42,1,28,0,
1057560,BRIGHT APARTMENT IN THE CENTER -SOL,5824815,Soledad,Centro,Palacio,40.42001,-3.70824,Entire home/apt,150,3,316,2024-12-01,2.24,1,31,41,
1065075,DOUBLE ROOM IN NICE AND SUNNY APART,5735364,Oscar,Chamberí,Arapiles,40.43812,-3.7108,Private room,22,300,3,2017-10-15,0.02,1,358,0,
1065918,Downtown Bright Apartment Gran Vía | A002,5542111,Apartamentos Day Madrid,Centro,Universidad,40.421505,-3.704962,Entire home/apt,197,1,558,2024-10-29,3.98,35,307,20,VT-2153
1067941,Flat Nuevo.Metro 90 seconds.  Bedroom.Private bath,5876034,Jose,Tetuán,Almenara,40.46544,-3.69534,Entire home/apt,226,1,74,2024-10-27,0.55,2,171,10,
1069174,Top Location :Thyssen & Prado !,5896428,Helena,Centro,Cortes,40.41328,-3.69498,Entire home/apt,112,2,324,2024-12-01,2.30,1,313,45,
1079119,MADRID SUNNY APARTMENT CITYCENTER,19639638,Conchi,Chamberí,Almagro,40.43747,-3.69949,Entire home/apt,116,5,47,2024-11-23,0.33,1,363,13,
834675,El gusto por los nuevos encuentros,4190662,Victoria,Puente de Vallecas,Numancia,40.39826,-3.66722,Private room,36,2,191,2024-12-07,1.43,1,81,20,
835333,"Best Design, Comfort and Location",153391,Fernando,Centro,Sol,40.41901,-3.70631,Entire home/apt,90,1,408,2024-12-09,2.82,5,227,67,
838698,Big cozy room in Atocha (2),4281126,Carmen,Retiro,Pacífico,40.40646,-3.68289,Private room,37,1,830,2024-12-01,5.82,3,244,103,
838712,Cozy room - Atocha (1),4281126,Carmen,Retiro,Pacífico,40.40625,-3.68479,Private room,25,1,216,2020-09-01,1.49,3,100,0,
840561,Cute and cozy apartment,4279976,María,Moncloa - Aravaca,Ciudad Universitaria,40.44919,-3.71006,Entire home/apt,,2,5,2017-07-31,0.03,1,0,0,
842078,GRAN VIA chic & chill  WIFI-A/C,4396676,Vale,Centro,Sol,40.41726,-3.70269,Entire home/apt,96,90,39,2024-08-31,0.27,1,179,2,
846558,Clean room in the heart of Madrid,2489796,Ernesto,Centro,Sol,40.41858,-3.70077,Private room,61,4,598,2024-12-01,4.14,1,41,16,
847273,Apartamento en Madrid ideal grupos,4424222,Francisco,Moratalaz,Marroquina,40.40721,-3.64994,Entire home/apt,190,3,204,2024-11-17,1.43,5,56,35,
848480,"Amplio, luminoso y bonito, en el centro de Madrid",153391,Fernando,Centro,Sol,40.41888,-3.70645,Entire home/apt,280,2,99,2024-10-26,0.70,5,201,27,
862462,BOHEMIAN APT MADRID OLD TOWN CENTRE,2456671,José & María,Centro,Palacio,40.40964,-3.71139,Entire home/apt,59,2,465,2024-11-29,3.27,2,305,79,VT-7899
862752,Room in central apartment. Breakfast included,4522970,José,Arganzuela,Palos de Moguer,40.40196,-3.6974,Private room,40,2,125,2019-01-03,0.95,1,345,0,
864488,Your little shelter,3631892,Juan Carlos,Centro,Embajadores,40.40956,-3.7009,Entire home/apt,68,2,550,2024-12-08,3.78,1,192,82,
867629,Habitación privada! Plaza españa,2419618,Luis,Centro,Palacio,40.42106,-3.71121,Private room,1194,1,45,2022-11-01,0.41,1,365,0,
871387,Designer Loft unbeatable location Gran Via,4504807,Nicasio,Centro,Universidad,40.424084,-3.708346,Entire home/apt,116,2,308,2024-12-09,2.25,1,80,35,
874029,"B&B in a bright room, Madrid!+wiffi",4603165,Prado,San Blas - Canillejas,Salvador,40.4449,-3.63508,Private room,,2,94,2024-10-27,0.72,1,322,6,
874273,Sol-lux confort Madrid Fantastid,4575984,Francisco,Centro,Sol,40.41596,-3.70431,Entire home/apt,204,2,171,2024-11-24,1.21,1,38,27,
874842,Cosy little apartment in Goya,4618098,M Victoria,Salamanca,Goya,40.4256315,-3.6714298,Entire home/apt,92,5,3,2024-07-24,0.26,1,130,3,
886019,3 BR sunny apartment Madrid Center,4697070,Hortensia,Chamberí,Gaztambide,40.43808364868164,-3.7124500274658203,Entire home/apt,110,4,52,2020-03-15,0.37,1,2,0,
888289,Right in Madrid's City Center with Video Projector,4710774,María,Centro,Universidad,40.42656,-3.7036,Entire home/apt,138,3,505,2024-12-09,3.54,4,93,67,VT1003
891946,Lovely attic in Malasaña  WIFI,4739098,Inma,Centro,Justicia,40.42849,-3.70194,Entire home/apt,80,2,6,2013-05-06,0.04,1,0,0,
892453,NICEStay_High Value(WhiteRoom)_WIFI,2783896,Ivaylo,Latina,Lucero,40.40726,-3.74174,Private room,,3,10,2020-02-02,0.07,3,0,0,
896209,Studio apartment Chamartin station,4777959,Sofia,Chamartín,Castilla,40.47058,-3.68539,Entire home/apt,60,2,95,2024-12-10,0.66,4,254,10,03/068669.9/17
903707,Center of Madrid,4831338,Angel,Centro,Embajadores,40.40766,-3.69952,Entire home/apt,83,10,81,2024-11-09,0.56,2,104,4,
904741,Apartamento 2 céntrico Sol Madrid.,4839888,Alicia,Centro,Sol,40.41845,-3.70544,Entire home/apt,151,2,516,2024-12-01,3.62,15,231,52,VT-4003
904769,Apartamento 1 céntrico Sol Madrid.,4839888,Alicia,Centro,Sol,40.41866,-3.70547,Entire home/apt,96,2,525,2024-11-24,3.72,15,293,49,VT-3533
904775,Apartamento 3 céntrico Sol Madrid.,4839888,Alicia,Centro,Palacio,40.42062,-3.70766,Entire home/apt,192,2,472,2024-11-21,3.35,15,227,49,VT-3532
912617,Habitacion Reservada Madrid,4897332,Juan,Ciudad Lineal,Concepción,40.4334,-3.65682,Private room,379,7,1,2019-11-03,0.02,1,365,0,
913536,Bedroom with bathroom in Malasaña,4903694,Henar,Centro,Universidad,40.42157,-3.70539,Private room,,1,13,2015-09-11,0.11,3,0,0,
914057,Hoy Puede Ser Un Gran Día!!,4905854,Josefa,Puente de Vallecas,Palomeras Sureste,40.38901,-3.64185,Private room,26,1,197,2024-11-26,1.69,1,298,79,
923140,Penhouse with Lovely Terrace,1574604,Jorge & Angelina,Centro,Universidad,40.42194,-3.70194,Entire home/apt,214,5,191,2024-11-16,1.39,1,159,16,
925250,Chic & Sunny Apt. Historic District-Sol,4975799,Kristian,Centro,Sol,40.41538,-3.70351,Private room,55,1,689,2024-11-30,4.86,14,339,88,
925339,Centre just walk and enjoy,4977367,Maria Jose,Centro,Universidad,40.4236378,-3.7018958,Entire home/apt,108,1,228,2024-07-21,1.60,5,78,30,VT8575
926653,Cozy upscale apt museum mile AC,2864064,Nuba Gestion De,Centro,Cortes,40.41245,-3.69688,Entire home/apt,93,1,599,2024-12-11,4.17,21,286,63,VT 185
933326,Agreeable flat with a centric location in Atocha,153695733,M. Guadalupe,Arganzuela,Palos de Moguer,40.40546,-3.69213,Entire home/apt,,3,114,2024-08-02,0.80,1,0,9,
938410,Elegant apartment  in the best area,9228673,Home At Homes,Salamanca,Recoletos,40.42722,-3.68388,Entire home/apt,292,5,30,2024-05-31,0.22,3,321,3,
943094,Duplex en el centro de Madrid,4278278,Baltasar,Centro,Embajadores,40.41015,-3.70004,Entire home/apt,66,2,19,2024-12-07,0.14,1,15,9,
948141,Penthouse with terrace heart of the  city,4722486,Marga,Centro,Universidad,40.42681,-3.7025,Entire home/apt,129,1,278,2024-12-03,2.00,1,360,4,VT-272
948963,Sun+Balcon+Light+Relax+Green24hWIFI,2783896,Ivaylo,Latina,Puerta del Angel,40.40777,-3.74013,Private room,,2,211,2020-03-10,1.48,3,0,0,
958020,SPRING SALES  AT Madrid Malasaña,5211661,Isabel,Centro,Universidad,40.42744,-3.70658,Entire home/apt,81,7,284,2020-09-01,1.99,1,284,0,
979312,Habitacion Madrid Centro (Chamberi),5360317,Leyla,Chamberí,Arapiles,40.43358,-3.70524,Private room,,1,1,2015-09-12,0.01,1,0,0,
983019,Room in pretty home Santa Rosa Street Madrid,5386601,Óscar,Puente de Vallecas,Numancia,40.40215,-3.66263,Private room,31,4,80,2024-12-09,0.57,1,29,24,
983410,"Santiago Bernabeu, best Madrid views, WI-Fi, ADSL",5389129,David,Tetuán,Cuatro Caminos,40.45126,-3.69369,Entire home/apt,69,5,590,2024-12-10,4.15,1,334,67,
1595592,Aeropuerto-IFEMA-Wanda Metropolitano-CC.Plenilunio,8508444,Ana,San Blas - Canillejas,Rejas,40.44544,-3.5861,Entire home/apt,,5,2,2022-01-07,0.05,1,0,0,
1596257,Bright and Charming Apartment for Couples,1666293,Sandy,Centro,Cortes,40.414452,-3.698227,Entire home/apt,92,5,130,2024-12-10,1.13,1,50,12,VT-4861
1607436,quiet/luminous flat Madrid center,5790036,Gabrielle,Centro,Universidad,40.42595,-3.7053,Private room,,3,50,2018-12-31,0.37,1,0,0,
1609815,Nice apartament near down town,3514685,Miguel Angel,Retiro,Ibiza,40.41697,-3.67319,Private room,50,2,228,2024-11-11,1.71,1,252,40,
1621371,At 2 min from Plaza de España,2564339,Alfonso & Guillermo,Centro,Palacio,40.42063,-3.71193,Entire home/apt,103,3,164,2024-09-29,1.25,14,7,33,VT-0000
1623202,PROARQUINSA apartamentos en madrid,8631882,Proarquinsa,Arganzuela,Acacias,40.40366,-3.7059,Entire home/apt,126,3,96,2024-11-15,1.17,5,32,14,VT-3337
1628485,C22-Low cost room.,901218,Myrko,Centro,Palacio,40.41856630367691,-3.7091076431836085,Private room,152,1,213,2024-10-20,1.56,63,88,13,
1630249,Vistas únicas Madrid. Estudio p.20º,8664077,Esteban,Moncloa - Aravaca,Argüelles,40.42642,-3.71578,Entire home/apt,,3,6,2017-07-03,0.04,1,0,0,
1636170,"WOW! PRINCIPE SANTA ANA Wifi!!! 2br, LIFT",8647044,Carmen,Centro,Cortes,40.4163,-3.70046,Entire home/apt,185,2,78,2024-11-14,0.59,7,347,10,
1639471,B11-Casa Balcony,901218,Myrko,Centro,Sol,40.419145019423986,-3.707795429160421,Private room,134,1,216,2024-10-24,1.58,63,82,15,
1642412,Nice flat with garage,8719029,Jacques,Ciudad Lineal,Pueblo Nuevo,40.42577,-3.64255,Entire home/apt,60,5,140,2024-10-26,1.03,1,37,14,
1644183,Alquiler habitación individual,1766434,Guiomar,Chamartín,Prosperidad,40.442649841308594,-3.6739718914031982,Private room,27,15,56,2024-11-21,0.52,1,179,4,
1644403,Beautiful studio in the heart of Ma,3606346,José,Centro,Embajadores,40.41396,-3.70446,Entire home/apt,102,1,407,2024-12-03,2.99,5,52,56,
1659406,"Apt downtown Madrid, Chueca",383302726,Kevin,Centro,Justicia,40.42065,-3.69905,Entire home/apt,97,3,216,2024-11-26,1.61,2,330,39,
1665067,Habitación muy bien comunicada,8814428,Amadeo,Usera,Moscardó,40.3856,-3.7124,Private room,35,28,21,2024-05-05,0.18,2,102,4,
1680271,Imperial Deluxe Plaza Mayor,2864064,Nuba Gestion De,Centro,Sol,40.41474,-3.70744,Entire home/apt,93,1,507,2024-11-28,3.71,21,348,36,VT 7132
1683393,SPECTACULAR LOFT OF THREE FLOORS,8901422,Valentina,San Blas - Canillejas,Simancas,40.44033,-3.61872,Entire home/apt,85,2,311,2021-06-27,2.32,2,0,0,
1691073,"Sol, big and quiet.300MB WIFI. check the opinions!",8933508,Pablo,Centro,Sol,40.41666,-3.70222,Entire home/apt,118,3,313,2024-11-24,2.30,2,79,39,
1695083,Downtown Comfortable Apartment Gran Vía | A006,5542111,Apartamentos Day Madrid,Centro,Universidad,40.4217,-3.704667,Entire home/apt,203,1,323,2024-11-09,2.39,35,322,9,VT-2153
1698916,"URBAN SANTA ANA,Central! Best Tapas area Wifi! 1BR",8647044,Carmen,Centro,Cortes,40.41555,-3.69955,Entire home/apt,119,2,47,2024-11-18,0.36,7,353,5,
1716687,B12-Casa Opera.,901218,Myrko,Centro,Palacio,40.41919,-3.70915,Private room,167,1,196,2024-10-22,1.44,63,10,12,
1725819,"Room for couple, 5min walk to center",271232,Andrés,Arganzuela,Imperial,40.41327,-3.71839,Private room,63,21,2,2014-03-29,0.02,1,83,0,
1737408,Great refurbish apartment for vacations,4424222,Francisco,Moratalaz,Fontarrón,40.40564,-3.65427,Entire home/apt,147,3,174,2024-11-24,1.47,5,63,26,
1737767,CONFORT IN THE HEART OF MADRID,9137401,Rafael,Centro,Cortes,40.41466,-3.70115,Entire home/apt,132,3,304,2024-11-13,2.27,1,177,34,VT-4879
1742289,Estudio: Downtown Historic District Royal Palace,9172209,Alberto,Centro,Palacio,40.41535,-3.7101,Entire home/apt,73,3,284,2024-12-03,2.10,2,308,43,
1755242,Cozy Urban Apt. Historic District-Sol,4975799,Kristian,Centro,Sol,40.4152,-3.70429,Entire home/apt,114,1,632,2024-11-22,4.65,14,348,66,
1757983,Welcome Digital Nomads! Internet y mesa de Trabajo,9243583,Ricardo,Arganzuela,Palos de Moguer,40.40489,-3.69532,Entire home/apt,,4,60,2021-05-31,0.49,2,0,0,
1763683,Luxury apartment in the center wifi,4292037,Miguel,Centro,Universidad,40.42318,-3.70166,Entire home/apt,57,2,405,2024-11-17,3.55,5,274,43,
1765529,NICE APARTMENT IN MADRID CENTER,9277975,Raul,Centro,Palacio,40.40955,-3.71055,Entire home/apt,74,160,70,2024-06-28,0.54,1,182,3,
1766697,Cute apartment in Malasaña,3661209,Roberto,Centro,Universidad,40.42339324951172,-3.7065529823303223,Entire home/apt,114,1,21,2023-08-20,0.18,2,133,0,
1774049,Central House,4200231,Leticia,Arganzuela,Palos de Moguer,40.40498,-3.7006,Entire home/apt,153,2,62,2024-11-17,1.47,1,163,14,VT-12704
1779465,View to Plaza Mayor,1713524,Oliver,Centro,Sol,40.41508865356445,-3.707134962081909,Entire home/apt,286,2,112,2024-11-30,0.95,1,50,21,
1785371,Habitacion privada  con baño,1470394,Lola,Centro,Cortes,40.41837,-3.69843,Private room,26,45,24,2024-05-30,0.19,2,11,1,
1788102,Private Bathroom.,901218,Myrko,Centro,Palacio,40.4142968542387,-3.7096855812720637,Private room,80,3,206,2024-11-28,1.52,63,360,29,
1790920,Lovelly studio for 2 in the heart of Madrid,6915283,Joao,Centro,Universidad,40.42896,-3.70693,Entire home/apt,,2,0,,,1,0,0,
1797544,Exclusive one bedroom in the Salamanca district,596469,Gabriel,Salamanca,Recoletos,40.42129424736724,-3.683965195613257,Entire home/apt,154,1,30,2024-08-22,0.24,28,263,5,
1846297,Beautiful attic near center.,2519411,Paulina,Retiro,Pacífico,40.40155,-3.67772,Entire home/apt,,4,21,2017-05-28,0.16,1,0,0,
1854759,Madrid Rio-Palacio Real Room Own WC,1364024,Pedro,Latina,Cármenes,40.40847,-3.72231,Private room,39,9,61,2024-10-25,0.49,1,229,12,
1858255,Malasaña-Justicia-Chueca with jacuzzy,9696587,Gigi,Centro,Universidad,40.42363,-3.70076,Entire home/apt,236,6,260,2024-10-27,1.99,2,87,24,
1863038,Modern Duplex in Plaza Mayor By SharingCo,1769179,Ian & Alberto,Centro,Palacio,40.41012,-3.71149,Entire home/apt,168,1,172,2024-11-01,1.27,1,271,8,
1865189,Madrid City Center. Double Room,1172225,Eva,Chamberí,Arapiles,40.43597,-3.70842,Private room,,3,9,2014-06-06,0.07,3,0,0,
1870392,3-2,901218,Myrko,Centro,Cortes,40.41568,-3.69793,Private room,124,1,168,2023-01-22,1.25,63,148,0,
1901306,Cute apartment in Madrid center,9872400,Marta,Centro,Embajadores,40.409671783447266,-3.70320200920105,Entire home/apt,,2,66,2023-04-21,0.49,1,309,0,
1910871,"3 Bdr PH, Best Views, Madrid Center",1985408,Cristina,Centro,Palacio,40.41142,-3.71047,Entire home/apt,207,1,138,2024-11-24,1.08,1,270,24,
1926546,Penthouse citycenter - 20m2 terrace,9278712,Leticia,Centro,Embajadores,40.41209,-3.70278,Entire home/apt,,4,16,2017-05-21,0.13,1,0,0,
1927108,Habitaciones Madrid centro,9982624,Gaelle,Chamberí,Trafalgar,40.43089,-3.70486,Private room,35,3,2,2023-07-10,0.07,1,332,0,
1928731,ROMANTIC in downtown Madrid. Bathtub.,5149901,Oihane,Centro,Embajadores,40.41154,-3.70803,Entire home/apt,150,5,213,2024-10-29,1.59,1,157,16,
1956372,"Bonita, acogedora y en pleno centro",4068912,Jorge,Centro,Justicia,40.42094,-3.70045,Private room,1286,1,221,2020-08-16,1.65,1,365,0,
1082942,"Architect's Gem, GreenPatio, veganfrdl, max2guests",2228918,Martin,Centro,Embajadores,40.40912,-3.70074,Entire home/apt,85,5,102,2024-09-07,0.92,1,166,25,VT-297
1085217,Relaxing double room in Chueca,3612732,Eugenia,Centro,Justicia,40.42463,-3.69692,Private room,34,60,31,2021-11-09,0.22,1,364,0,
1085898,3flats ideally located! Flat X:4pax,2044655,Sylvia,Centro,Palacio,40.41301,-3.70848,Entire home/apt,136,6,38,2024-10-31,0.31,6,126,8,
1086060,Beautiful Attic - Historic Building,5969817,Rosario,Centro,Palacio,40.41354,-3.7079,Entire home/apt,113,5,75,2024-11-29,0.64,1,18,29,
1086124,3flats ideally located! Flat Y:3pax,2044655,Sylvia,Centro,Embajadores,40.41368,-3.70544,Entire home/apt,106,5,35,2024-11-30,0.26,6,35,4,
1087049,3flats idealy located! FlatsX + Y:8pax,2044655,Sylvia,Centro,Embajadores,40.41353,-3.70715,Entire home/apt,230,5,82,2023-10-23,0.59,6,56,0,
1092467,Autumn Special for the Blue House,153391,Fernando,Centro,Sol,40.41936,-3.70752,Entire home/apt,109,2,164,2024-11-25,1.16,5,278,53,
1106495,Luminosa Buhardilla Gran Via -Wifi-,6075016,Antonio,Centro,Palacio,40.42117,-3.71103,Entire home/apt,79,4,278,2024-12-09,1.97,7,101,21,
1112289,SUNNY ROOM wiht WIFI,6104199,José,Puente de Vallecas,Numancia,40.40259,-3.6642,Private room,29,180,88,2023-09-01,0.62,1,242,0,
1121429,STUDIO CENTER 2,6152491,Silmara,Centro,Palacio,40.4175,-3.7093,Entire home/apt,80,4,338,2024-11-27,2.40,1,51,30,
1126038,central & bright 14mt2 room,6191568,Maria,Salamanca,Goya,40.42414,-3.67547,Private room,17,30,18,2020-01-31,0.14,2,17,0,
1130775,Very well located small studio in Madrid,1450378,Alfredo,Chamberí,Trafalgar,40.43401,-3.70052,Entire home/apt,22,150,3,2024-07-31,0.10,2,121,2,
1130788,Newly Renovated Apartment in Madrid,1450378,Alfredo,Chamberí,Trafalgar,40.43454,-3.70036,Entire home/apt,33,160,11,2024-10-10,0.11,2,254,2,
1133140,2 bedroom attic in Madrid center,641820,Felipe,Centro,Embajadores,40.41163,-3.69811,Entire home/apt,510,2,1,2019-06-02,0.01,1,83,0,
1146228,Apartamento en corrala,6284655,Beatriz,Centro,Embajadores,40.4085,-3.69743,Entire home/apt,93,3,42,2023-09-04,0.33,1,72,0,
1162707,NICE & BIG DOUBLE ROOM AT DOWNTOWN,1706029,David,Chamberí,Gaztambide,40.43715,-3.71356,Private room,101,1,147,2024-11-14,1.05,2,365,8,
1168731,Nice Penthouse 10´ Madrid Center,1703448,Elena,Villaverde,San Andrés,40.34993,-3.70594,Entire home/apt,87,5,47,2024-11-16,0.37,2,292,9,VT-1571
1174292,"Room for rent for days, weeks",6427023,Vanesa,Villaverde,Los Rosales,40.35618,-3.69082,Private room,,1,0,,,1,0,0,
1176241,LUXURY FLAT  IN FRONT OF THE PRADO,6436336,Luis,Centro,Cortes,40.41031,-3.69438,Entire home/apt,47,30,9,2023-12-27,0.07,1,286,1,
1177790,Madrid Centro. Zona Sol-Gran Vía. Cerca de todo!,6443996,Carmen,Centro,Justicia,40.42087,-3.70118,Entire home/apt,60,90,7,2020-03-22,0.06,1,192,0,
1209383,Penthouse with terrace in Atocha,4790263,Tania,Arganzuela,Palos de Moguer,40.40339,-3.69393,Private room,53,3,58,2024-12-07,0.57,2,317,28,
1209661,Central Family Apartment with Carpark on Premises,3331390,Balta,Arganzuela,Delicias,40.39236,-3.69462,Entire home/apt,127,3,446,2024-12-09,3.25,1,246,31,
1220946,Best Deal BRIGHT PICASSO SUITE SOL,6566447,Marga Casanova,Centro,Sol,40.41682,-3.70233,Entire home/apt,138,2,323,2024-12-07,2.30,3,266,44,VT- 8771
1230570,Cool apartment in trendy Chueca,6598518,Jose,Centro,Justicia,40.42117,-3.69746,Entire home/apt,94,5,39,2024-09-01,0.29,5,140,1,
1248292,Best Deal GOYA SUITE Historic SOL,6566447,Marga Casanova,Centro,Sol,40.41884,-3.702,Entire home/apt,129,2,285,2024-11-25,2.06,3,310,17,VT- 8770
1251520,Room in excellent location - centre,6818751,Conrado,Centro,Palacio,40.41697,-3.70949,Private room,,3,70,2018-08-30,0.61,3,0,0,
1254955,Madrid Central flat - Reina Sofía,6730063,Sara,Arganzuela,Palos de Moguer,40.40441,-3.69717,Entire home/apt,100,15,48,2020-03-08,0.35,1,345,0,VT-4159
1256157,Beautiful vintage flat in La Latina,2067969,Marta,Centro,Palacio,40.41239,-3.71197,Entire home/apt,122,5,88,2024-11-11,0.63,1,124,11,VT-4647
1256570,Habitación con terraza en centro,6844474,Maria Clara,Centro,Embajadores,40.40648,-3.70429,Private room,43,3,114,2024-12-06,0.84,2,73,54,
1263062,Central Double Room near Subway,4304796,Aaron,Arganzuela,Delicias,40.39963,-3.69485,Private room,44,3,469,2024-11-17,3.72,3,244,63,
1263329,Central Garden Themed Room near Metro & Museums,4304796,Aaron,Arganzuela,Delicias,40.39848,-3.69692,Private room,46,3,458,2024-11-26,3.27,3,245,58,
1266548,ApartJ GranVia-PalacioReal. Equipped with AC!,4839888,Alicia,Centro,Palacio,40.42239,-3.70986,Entire home/apt,91,2,453,2024-11-21,3.25,15,213,58,
1267730,Best Deal Chic VELAZQUEZ SUITE SOL,6566447,Marga Casanova,Centro,Sol,40.41688,-3.70384,Entire home/apt,137,2,303,2024-12-01,2.17,3,251,40,VT- 8772
1272747,"Apart A Gran Via-Palacio Real, Equipped with AC!",4839888,Alicia,Centro,Palacio,40.42055,-3.71043,Entire home/apt,82,2,391,2024-11-21,2.86,15,224,54,
1273055,Designer Duplex in Malasaña,6928584,Rocio,Centro,Universidad,40.42703,-3.7041,Entire home/apt,100,17,13,2018-12-16,0.09,1,41,0,
1274889,"Quiet flat in historical Chamberí (IE, CEF area)",2833018,Angel G,Chamberí,Almagro,40.43831228745207,-3.698593652243729,Entire home/apt,120,2,75,2024-11-24,0.54,2,64,12,
